issue,issue_tags,url,title,source,frame,memo
에너지 전환,에너지전환;재생에너지;탄소중립,https://www.g-enews.com/view.php?ud=202605291540294426a9fc143920_1,"도심형 친환경 에너지 전환 가속… 한국수자원공사, 성수동 복합시설에...",g-enews.com,탈탄소_전환,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://www.namdonews.com/news/articleView.html?idxno=912136,[통합특별시 발전전략은] ⑧·完 환경안전 분야: 홍수·가뭄·산불 따로...,namdonews.com,탈탄소_전환,"에너지 전환 정책의 방향과 실행 조건 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://www.jemin.com/news/articleView.html?idxno=838253,제주 경기 회복 필요성 공감…방향은 제각각,jemin.com,탈탄소_전환,"에너지 전환 정책의 방향과 실행 조건 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://www.asiatoday.co.kr/kn/view.php?key=20260531010009082,"수열 에너지 , 탄소중립 新대안으로 부상…""사시사철 24시간 공급 가능""",asiatoday.co.kr,탈탄소_전환,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://www.asiatoday.co.kr/kn/view.php?key=20260531010009140,"""중동발 에너지 위기 속 교훈, 재생 e 중심 전기국가 거듭나야""",asiatoday.co.kr,탈탄소_전환,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://kpenews.com/View.aspx?No=4096707,"정인화 ""민생지원금 1인당 40만원 지급"" 전격 발표..광양대 전환 프로젝...",kpenews.com,탈탄소_전환,"에너지 전환을 둘러싼 지역 공약과 재정 논란 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://n.news.naver.com/mnews/article/022/0004131876?sid=162,"정인화 광양시장 후보, ‘1인당 민생지원금 40만원’ 지급 공약 전격 발...",세계일보,탈탄소_전환,"에너지 전환을 둘러싼 지역 공약과 재정 논란 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://www.hidomin.com/news/articleView.html?idxno=707464,"'탈원전 인사' 양이원영 한수원 이사 추진 논란…원자력계 ""정책 신뢰 훼...",hidomin.com,탈탄소_전환,"원전 활용과 에너지 전환 속도 조절 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://www.viva100.com/article/20260531500389,"[현장] 경동나비엔, 제주에 히트펌프 거점 구축⋯ “정부 보급 목표 30%...",viva100.com,탈탄소_전환,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://n.news.naver.com/mnews/article/016/0002650266?sid=102,광양시장 정인화 후보 “민생지원금 1인당 40만원 지급”,헤럴드경제,탈탄소_전환,"에너지 전환을 둘러싼 지역 공약과 재정 논란 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://n.news.naver.com/mnews/article/088/0001012362?sid=102,[경북 원전 르네상스 시대를 연다] ① 왜 다시 원전인가,매일신문,탈탄소_전환,"원전 활용과 에너지 전환 속도 조절 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://n.news.naver.com/mnews/article/081/0003648300?sid=100,"정인화 광양시장 후보, ‘시민 1인당 민생지원금 40만원 지급’ 공약 발...",서울신문,탈탄소_전환,"에너지 전환을 둘러싼 지역 공약과 재정 논란 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,https://daily.hankooki.com/news/articleView.html?idxno=1372197,"에너지전환 ·동반성장·안전관리…""중부발전은 경영혁신 중""",daily.hankooki.com,탈탄소_전환,"에너지 전환 정책의 방향과 실행 조건 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;재생에너지;탄소중립,http://www.metroseoul.co.kr/article/20260531500152,"중부발전-세종시설공단, 탄소중립 실현 '맞손'… 유휴부지 활용 태양광...",metroseoul.co.kr,탈탄소_전환,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 재생에너지·탄소중립 전환 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://www.ekn.kr/web/view.php?key=20260529027547917,[기후 신호등] 미국-이란 전쟁 3개월…‘화석연료 시대’ 균열 본격화,ekn.kr,전력_안정,"에너지 전환 정책의 방향과 실행 조건 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://n.news.naver.com/mnews/article/024/0000105904?sid=101,K 전력 승부처는 ‘ 전력망 패키지’,매경이코노미,전력_안정,"전력망 안정성과 에너지 안보 확보 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://n.news.naver.com/mnews/article/023/0003979356?sid=101,“발전소 지어 月 50만원 준다”... 막 던지는 ‘ 에너지 연금’ 공약,조선일보,전력_안정,"에너지 전환을 둘러싼 지역 공약과 재정 논란 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://www.enetnews.co.kr/news/articleView.html?idxno=50646,"한수원, 신한울4호기 콘크리트 타설 시작···2033년 준공 목표",enetnews.co.kr,전력_안정,"원전 활용과 에너지 전환 속도 조절 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://n.news.naver.com/mnews/article/119/0003095898?sid=101,[이재명 정부 1년] 기후 에너지 부 신설… 재생에너지 정책 현실성 '우려',데일리안,전력_안정,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://www.electimes.com/news/articleView.html?idxno=368551,(월요기획)슈퍼사이클 맞은 전력 기자재…국내 수요 위기 온다,electimes.com,전력_안정,"전력망 안정성과 에너지 안보 확보 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,http://www.ftoday.co.kr/news/articleView.html?idxno=359659,[FT 창간 21주년 특집⑬] 넥스트 코리아 : 에너지 산업,ftoday.co.kr,전력_안정,"에너지 전환 정책의 방향과 실행 조건 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://www.g-enews.com/view.php?ud=20260529055035321fbbec65dfb_1,"""칩 있어도 못 켠다""… AI 패권 흔드는 ' 전력망 대란'",g-enews.com,전력_안정,"전력망 안정성과 에너지 안보 확보 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://www.electimes.com/news/articleView.html?idxno=368495,[창간62주년 지상좌담회] 중동발 에너지 충격…韓·中·日 탄소중립 경...,electimes.com,전력_안정,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://n.news.naver.com/mnews/article/032/0003448077?sid=110,"[논설위원의 단도직입]“한전, 혁신 주도 못해… 재생에너지 늘리려면 전...",경향신문,전력_안정,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://www.naeil.com/news/read/589792?ref=naver,주말·공휴일 낮 태양광발전이 절반,naeil.com,전력_안정,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://www.ekn.kr/web/view.php?key=20260522024474134,‘태양과 바람’ 전력 시장의 주인이 되다…2040년 재생에너지 성장 지...,ekn.kr,전력_안정,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://n.news.naver.com/mnews/article/023/0003978135?sid=101,"에너지 시스템 경쟁력, 특정 전원이 아니라 구조에서 결정",조선일보,전력_안정,"에너지 전환 정책의 방향과 실행 조건 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,http://www.e-platform.net/news/articleView.html?idxno=102472,"'AI·탄소중립· 에너지 안보' 파고 해소, 12차 전기본에 신규 원전 반영...",e-platform.net,전력_안정,"재생에너지 확대와 탄소중립 전환 필요성 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
에너지 전환,에너지전환;원전;전력안정,https://www.pointdaily.co.kr/news/articleView.html?idxno=305873,"전쟁이 일깨운 에너지 안보…""전원 다변화가 구조적 해법""",pointdaily.co.kr,전력_안정,"전력망 안정성과 에너지 안보 확보 중심으로 다루며, 원전·전력망 안정성과 속도 조절 입장 강조"
AI 규제,AI기본법;안전;투명성,https://www.newsworks.co.kr/news/articleView.html?idxno=841444,"농어업인까지 AI 취약계층에 포함…""공공조달 면책 조항 우려""",newsworks.co.kr,안전_규제,"AI 안전성·책임성 확보와 규제 사각지대 해소 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://n.news.naver.com/mnews/article/009/0005683028?sid=102,‘GG’인가 ‘New Game’인가… AI 기본법 앞의 한국 게임산업 [BKL 게임&비...,매일경제,안전_규제,"AI 기본법 적용 범위와 산업별 규제 불확실성 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://n.news.naver.com/mnews/article/001/0016088160?sid=102,"[ AI 픽] AI 가 현실 공간 움직이는 시대…""일자리·보안 새 판 짜야""",연합뉴스,안전_규제,"AI 안전성·책임성 확보와 규제 사각지대 해소 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://n.news.naver.com/mnews/article/030/0003427939?sid=101,"신종철 연세대 객원교수, '인공지능 기본법 ' 출간",전자신문,안전_규제,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://n.news.naver.com/mnews/article/138/0002227594?sid=105,"고학수 전 개보위원장 "" AI 챗봇 축적 정보, 새로운 규제 사각지대""",디지털데일리,안전_규제,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3039108,[칼럼] AI 시대의 경고…병원이 놓치기 쉬운 법적 책임,docdocdoc.co.kr,안전_규제,"AI 안전성·책임성 확보와 규제 사각지대 해소 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://www.hdhy.co.kr/news/articleView.html?idxno=34355,디지털화·자동화를 넘어 AX로,hdhy.co.kr,안전_규제,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://n.news.naver.com/mnews/article/001/0016065361?sid=105,"[K-VIBE] 임기범의 AI 혁신 스토리…美 AI 사전검증제 논의, 한국의 과제...",연합뉴스,안전_규제,"AI 안전성·책임성 확보와 규제 사각지대 해소 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://www.ekoreanews.co.kr/news/articleView.html?idxno=85855,"트럼프 행정부, AI 새 모델 사전 모니터링 확대",ekoreanews.co.kr,안전_규제,"AI 안전성·책임성 확보와 규제 사각지대 해소 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://www.g-enews.com/view.php?ud=202605061202291765a9fc143920_1,""" AI 법 시행됐나요?""… 기업 94% '깜깜이' 대응, 현장은 규제 공백 상태",g-enews.com,안전_규제,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://www.enetnews.co.kr/news/articleView.html?idxno=49641,AI 기본법 모르는 기업 94.6%···전담 조직 18.8% 그쳐,enetnews.co.kr,안전_규제,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://n.news.naver.com/mnews/article/092/0002421244?sid=105,"기업 94.6%, AI 기본법 ‘내용 몰라’…법 시행에도 현장 대응 미흡",지디넷코리아,안전_규제,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://n.news.naver.com/mnews/article/082/0001378989?sid=101,"국내 기업 94.6%, 올해 시행 AI 기본법 ‘사실·내용 모른다’",부산일보,안전_규제,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,http://www.dailysmart.co.kr/news/articleView.html?idxno=123567,"표준협회 ""기업 94.6% ' AI 기본법 ' 이해 부족…대응은 초기 단계""",dailysmart.co.kr,안전_규제,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;안전;투명성,https://www.asiatime.co.kr/article/20260504500023,"표준협회 ""기업 10곳 중 9곳, AI 기본법 내용 몰라""",asiatime.co.kr,안전_규제,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, AI 안전·투명성·책임성 확보 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://www.businesspost.co.kr/BP?command=article_view&num=436351,[Who Is ?] 강훈식 대통령 비서실장,businesspost.co.kr,혁신_위축,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,http://www.ilemonde.com/news/articleView.html?idxno=22245,AI 스택 워즈(Stack Wars) - 수직적 지배력의 재편과 파편화된 기술 주권,ilemonde.com,혁신_위축,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://www.mediapen.com/news/view/1094441,[ AI 대전환⑧]글로벌 기업 질주…'포지티브 규제 ' 발목 잡힌 한국,mediapen.com,혁신_위축,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://n.news.naver.com/mnews/article/092/0002419096?sid=105,[이성엽의 IT프리즘] SNS 중독과 플랫폼의 책임의 확장,지디넷코리아,혁신_위축,"AI 안전성·책임성 확보와 규제 사각지대 해소 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://www.kukinews.com/article/view/kuk202603220037,AI기본법 ‘고영향 AI ’ 모호한 경계… 스타트업 “ 규제 리스크 커졌다”,kukinews.com,혁신_위축,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://www.newscj.com/news/articleView.html?idxno=3388922,"[ AI 와 인류④] 글로벌 AI 규제 EU·미·중 3파전… 한국, 정책 방향 분수...",newscj.com,혁신_위축,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://www.m-i.kr/news/articleView.html?idxno=1354867,AI 육성 정책 vs AI 기본법 규제 … 기업 은 '혼란',m-i.kr,혁신_위축,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://www.ekn.kr/web/view.php?key=20260304027593677,[김한성의 AI 시대] AI 시대의 진짜 경쟁은 기준이다,ekn.kr,혁신_위축,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://www.asiatime.co.kr/article/20260209500372,[정순채 칼럼] 진흥과 방향 제시가 우선인 AI기본법,asiatime.co.kr,혁신_위축,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://www.cstimes.com/news/articleView.html?idxno=692184,"[강나연의 블랙박스] AI 워싱· AI 슬롭의 시대… AI 기본법 , 신뢰 인프라로",cstimes.com,혁신_위축,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://n.news.naver.com/mnews/article/025/0003500066?sid=110,"[중앙시평] AI 강국, 전력·전력망·에너지믹스에 달렸다",중앙일보,혁신_위축,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://n.news.naver.com/mnews/article/030/0003394715?sid=101,AI기본법 시행에 스타트업 혼선…워터마크 부담 ·제조 AI 사각지대 논란,전자신문,혁신_위축,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://n.news.naver.com/mnews/article/417/0001126635?sid=105,"[세계 최초 AI기본법 ]인공지능전략위원회, AI기본법 으로 달라질까",동행미디어 시대,혁신_위축,"AI 기본법과 규제 체계의 사회적 영향 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://n.news.naver.com/mnews/article/417/0001126632?sid=105,"[세계 최초 AI기본법 ]"" AI 생성물 워터마크 표기 어떻게""… 스타트업 혼란...",동행미디어 시대,혁신_위축,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
AI 규제,AI기본법;스타트업;규제부담,https://n.news.naver.com/mnews/article/021/0002766692?sid=105,딥페이크에 ‘ AI 생성물 표시’ 의무화… 국내업체 제재 역차별 우려도[...,문화일보,혁신_위축,"AI 규제가 스타트업·기업 혁신에 주는 부담 중심으로 다루며, 규제 부담 완화와 산업 혁신 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://n.news.naver.com/mnews/article/016/0002650155?sid=101,산재사망 줄고 노란봉투법 안착…정년연장· 연금 개혁은 숙제로,헤럴드경제,노후_보장,"연금개혁의 형평성과 사회적 합의 필요성 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://www.asiatime.co.kr/article/20260527500111,"""부동산 쏠림 깨야 산다…자본시장 매력 높여야""",asiatime.co.kr,노후_보장,"국민연금 기금 운용과 자본시장 역할 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://n.news.naver.com/mnews/article/119/0003091827?sid=102,더 내고 더 받는 연금 개혁…보험료율 13%· 소득대체율 43%로 [ 국민연금 ...,데일리안,노후_보장,"노후소득 보장 강화와 연금 수급 안정성 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://n.news.naver.com/mnews/article/015/0005284724?sid=101,국민연금 수익률 年 7.5% 유지땐 2100년까지 버틴다지만…,한국경제,노후_보장,"국민연금 기금 운용과 자본시장 역할 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://n.news.naver.com/mnews/article/055/0001352548?sid=102,"[정치쇼] 정은경 ""5년간 3,422명 단계적 의대 증원…전부 지역의사제로...",SBS,노후_보장,"국민연금 제도 개편의 방향 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://n.news.naver.com/mnews/article/081/0003639222?sid=110,"[열린세상] 3차 연금 개혁 1년, 다음을 준비할 때",서울신문,노후_보장,"연금개혁의 형평성과 사회적 합의 필요성 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://bravo.etoday.co.kr/view/atc_view/19048,[현장에서] “ 연금 은 쌓는 게 아니라 받는 것”,bravo.etoday.co.kr,노후_보장,"노후소득 보장 강화와 연금 수급 안정성 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://www.mstoday.co.kr/news/articleView.html?idxno=101207,반도체가 키운 국민연금 …2050년은 퇴직 연금,mstoday.co.kr,노후_보장,"국민연금 기금 운용과 자본시장 역할 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202603291625427900065,[사설] 속도전에 쫓긴 연금 개혁…형평성부터 바로 세워야,dnews.co.kr,노후_보장,"연금개혁의 형평성과 사회적 합의 필요성 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://www.tfmedia.co.kr/news/article.html?no=203125,[세금실태] ⑤ 근로 소득 세 깎기 위한 두 가지 방법…고 소득 과세‧4대보...,tfmedia.co.kr,노후_보장,"국민연금 제도 개편의 방향 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://www.newsworks.co.kr/news/articleView.html?idxno=835735,"[짠富테크] ""더 내는데 더 부족""… 국민연금 , 월 69만원의 현실",newsworks.co.kr,노후_보장,"노후소득 보장 강화와 연금 수급 안정성 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://www.viva100.com/article/20260322500392,[비바100] 이스란 보건복지부 차관 “지역여건 반영한 통합돌봄 필요…...,viva100.com,노후_보장,"국민연금 제도 개편의 방향 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;노후보장;소득대체율,https://n.news.naver.com/mnews/article/032/0003434171?sid=110,"[정동칼럼]하후상박 기초 연금 , 꼭 이루자",경향신문,노후_보장,"노후소득 보장 강화와 연금 수급 안정성 중심으로 다루며, 노후소득 보장과 수급자 보호 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://n.news.naver.com/mnews/article/009/0005687061?sid=101,"“한국 공적 연금 지출액, 2085년 GDP 15% 초과할 것...구조개혁 시급”",매일경제,세대_부담,"보험료 인상과 미래세대 부담, 재정 지속가능성 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,http://www.metroseoul.co.kr/article/20260525500141,다가온 '지방선거'…선거 이후 ' 연금 개혁' 전망은?,metroseoul.co.kr,세대_부담,"연금개혁의 형평성과 사회적 합의 필요성 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://www.ppss.kr/news/articleView.html?idxno=296887,"국민연금 고갈 늦췄다...""내 돈은 더 낸다"" 부담 폭탄",ppss.kr,세대_부담,"보험료 인상과 미래세대 부담, 재정 지속가능성 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://n.news.naver.com/mnews/article/119/0003093254?sid=102,기금 소진 8년 늦췄지만…끝나지 않은 개혁 [ 국민연금 해부④],데일리안,세대_부담,"연금개혁의 형평성과 사회적 합의 필요성 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://n.news.naver.com/mnews/article/421/0008957331?sid=162,"박형준 청년선대위 ""부산 청년 일자리 사라지게 만든 주체가 민주노총""",뉴스1,세대_부담,"국민연금 제도 개편의 방향 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://n.news.naver.com/mnews/article/009/0005682802?sid=110,"부모 부양도, 내 노후도 막막 … 50대 은퇴지옥 벗어날 3대 해법",매일경제,세대_부담,"노후소득 보장 강화와 연금 수급 안정성 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://bravo.etoday.co.kr/view/atc_view/19239,[현장에서] 1600조 국민연금 ‘사회투자’ 지속 가능성은?,bravo.etoday.co.kr,세대_부담,"국민연금 제도 개편의 방향 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://www.mstoday.co.kr/news/articleView.html?idxno=101430,""" 미래세대 부담 "" vs ""노후 안전망""…기초 연금 논란",mstoday.co.kr,세대_부담,"노후소득 보장 강화와 연금 수급 안정성 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://n.news.naver.com/mnews/article/022/0004125351?sid=101,월급서 이미 빠진다… 연금 지출 ‘GDP 41.4%’가 말한 냉혹한 현실 [숫자...,세계일보,세대_부담,"보험료 인상과 미래세대 부담, 재정 지속가능성 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://m.skyedaily.com/news_view.html?ID=303144,[사설] 국민연금 개혁 필요성 제기한 IMF,m.skyedaily.com,세대_부담,"보험료 인상과 미래세대 부담, 재정 지속가능성 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://www.christiantoday.co.kr/news/374691,"이번엔 고유가 피해지원금? 민생지원금, 받을 땐 좋지만… 원래 누구 돈...",christiantoday.co.kr,세대_부담,"국민연금 제도 개편의 방향 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://www.newspim.com/news/view/20260422001128,[기고] '낸 만큼 받는 국민연금 '이 과연 해답일까?,newspim.com,세대_부담,"국민연금 제도 개편의 방향 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://www.naeil.com/news/read/585563?ref=naver,"국회 못 푼 난제, 시민 숙의로 푸나",naeil.com,세대_부담,"연금개혁의 형평성과 사회적 합의 필요성 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,https://www.tfmedia.co.kr/news/article.html?no=203758,"[세금실태] ⑥ 젊을 때 일하고 늙으면 굶는 나라…취약한 4대 보험, 원인...",tfmedia.co.kr,세대_부담,"국민연금 제도 개편의 방향 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
국민연금,국민연금;보험료율;미래세대,http://www.metroseoul.co.kr/article/20260409500297,"[ 연금 과 생존전략] <3> 연금 개혁, 해외는 어떻게 풀었나",metroseoul.co.kr,세대_부담,"연금개혁의 형평성과 사회적 합의 필요성 중심으로 다루며, 미래세대 부담과 재정 지속가능성 입장 강조"
